sector,source,destination,Z_2000,Z_2001,Z_2002,Z_2003,Z_2004,Z_2005,Z_2006,Z_2007,Z_2008,Z_2009,Z_2010,Z_2011,Z_2012,Z_2013,Z_2014,simpleaverage2000,simpleaverage2001,simpleaverage2002,simpleaverage2003,simpleaverage2004,simpleaverage2005,simpleaverage2006,simpleaverage2007,simpleaverage2008,simpleaverage2009,simpleaverage2010,simpleaverage2011,simpleaverage2012,simpleaverage2013,simpleaverage2014,weightedaverage2000,weightedaverage2001,weightedaverage2002,weightedaverage2003,weightedaverage2004,weightedaverage2005,weightedaverage2006,weightedaverage2007,weightedaverage2008,weightedaverage2009,weightedaverage2010,weightedaverage2011,weightedaverage2012,weightedaverage2013,weightedaverage2014,value2000,value2001,value2002,value2003,value2004,value2005,value2006,value2007,value2008,value2009,value2010,value2011,value2012,value2013,value2014
Chemicals,KOR,CAN,13.542892,12.587805,12.512174,12.841786,13.991465,13.605333,13.615878,14.442485,16.630278,15.574889,15.759545,17.118532,16.171213,15.347659,14.186657,1.0133685,1.0133957,1.0136256,1.0141399,1.0134633,1.0118937,1.0115418,1.0111495,1.0105135,1.0108383,1.0066437,1.0058588,1.0076178,1.0051148,1.0055341,1.0099858,1.010067,1.0106488,1.010757,1.0103782,1.0081321,1.0078074,1.0073879,1.0069413,1.0067925,1.0038292,1.0045328,1.0039376,1.0033015,1.0032203,.068685763,.084512964,.094703592,.12674145,.16109712,.19450492,.22252916,.22873549,.31866589,.2399231,.32797509,.50057334,.54351032,.51552612,.52965397
Chemicals,KOR,CHN,13.639425,12.677529,12.601359,12.933322,14.099338,13.710228,13.720855,14.553834,16.761148,15.712383,15.89867,17.253319,16.27758,15.411173,14.221669,1.1941206,1.0959449,1.0962979,1.0908476,1.0932621,1.0880377,1.0873317,1.0864986,1.0844654,1.0838159,1.0781962,1.0786197,1.0904804,1.0909747,1.0646975,1.2075064,1.0760217,1.0755839,1.0756545,1.0754569,1.071941,1.0689334,1.0701054,1.0669003,1.066053,1.0661378,1.0662084,1.0730565,1.0725058,1.0583295,8.1651812,8.2233696,9.7497616,13.34544,19.683367,23.249125,26.385916,31.436274,37.291008,33.192081,40.140602,49.074173,49.285515,52.366337,47.835766
Chemicals,KOR,EUC,13.473595,12.523395,12.448151,12.776076,13.914027,13.530032,13.54052,14.362551,16.536333,15.476186,15.659673,17.021776,16.094854,15.302065,14.161523,1.0348738,1.0373904,1.0377821,1.0382924,1.0375452,1.0377666,1.0357039,1.0326419,1.0322728,1.0321618,1.0344995,1.0011752,1.0005462,1.0013177,1.0009681,1.0354986,1.0376748,1.0361613,1.0375202,1.035581,1.0360272,1.0357263,1.0325156,1.0327278,1.0319173,1.0323501,1.0030024,1.0024382,1.0019835,1.0016474,5.6929817,4.7455497,4.463387,4.9583426,5.9479537,5.7877426,7.0216537,9.4130993,11.906754,11.897368,14.148049,19.550009,20.089727,27.595432,29.950125
Chemicals,KOR,GBR,13.439548,12.491749,12.416696,12.743793,13.875981,13.493036,13.503495,14.323278,16.490175,15.427693,15.610604,16.974237,16.057339,15.279664,14.149175,1.0321865,1.0348439,1.0354373,1.0355663,1.0352052,1.0351408,1.0352697,1.0328574,1.0327283,1.0325865,1.0349988,1.0003225,1.0003096,1.0002064,1.0000904,1.0328444,1.0350245,1.0337474,1.0344827,1.0349989,1.035089,1.0353341,1.032883,1.0331928,1.0323801,1.0328574,1.0022318,1.0018319,1.0010965,1.0005418,.29189089,.24023543,.17815141,.1740741,.19471218,.23531447,.27042857,.32480884,.36277086,.32444748,.3806079,.48012099,.51263541,.95659006,.88947088
Chemicals,KOR,IDN,13.594273,12.635562,12.559644,12.890507,14.048882,13.661164,13.671754,14.501752,16.699936,15.648072,15.833596,17.190273,16.227829,15.381465,14.205293,1.2225077,1.0602947,1.0919685,1.2595139,1.2603999,1.0616839,1.094239,1.0540441,1.0945574,1.0504214,1.0499645,1.1860138,1.1610523,1.1899041,1.2527163,1.2409209,1.0441914,1.0770859,1.2494214,1.2509581,1.0468242,1.0824298,1.0447406,1.0848525,1.0492169,1.047251,1.1800606,1.1619521,1.2050775,1.2477462,1.4070133,1.5679361,1.4792198,1.1192683,1.4139369,1.3329922,1.4373842,1.5976204,2.280829,1.7257011,2.0996487,3.0832956,3.4844687,3.6159122,3.2214518
Chemicals,KOR,IND,13.654284,12.69134,12.615088,12.947412,14.115942,13.726375,13.737014,14.570974,16.781292,15.733548,15.920086,17.274065,16.293955,15.420949,14.227058,1.3482091,1.4871248,1.4534172,1.4180613,1.383288,1.1705838,1.1199325,1.2909476,1.2826486,1.2886597,1.0346738,1.2899528,1.2906491,1.290635,1.2225379,1.3278501,1.480531,1.4505041,1.416356,1.3816537,1.170058,1.1166167,1.2915728,1.2809433,1.2880913,1.2436831,1.2899102,1.290706,1.2908481,1.0891147,.48339415,.48133475,.49319699,.74749213,.97839874,1.2988774,.99181467,1.3203704,1.919188,2.2782848,3.3465014,3.7304032,4.4529271,5.7027507,5.2644682
Chemicals,KOR,JPN,13.472022,12.521933,12.446697,12.774586,13.91227,13.528323,13.538809,14.360737,16.534201,15.473947,15.657406,17.019579,16.093121,15.30103,14.160953,1.009169,1.0132951,1.0107539,1.0085272,1.028319,1.0359685,1.0299695,1.0317116,1.0298254,1.0304279,1.023394,1.0238131,1.0242192,1.0078853,1.0239965,1.0070208,1.0107278,1.005711,1.0059336,1.0272449,1.0296289,1.0255028,1.0256994,1.0255421,1.0251753,1.0254897,1.0276248,1.0273628,1.0112909,1.0267996,1.6730537,1.6644181,1.5625134,1.975759,2.503763,2.6231382,2.992661,3.0540776,5.0712366,4.0839195,5.1612678,7.1973267,7.2132745,7.5273576,6.9556899
Chemicals,KOR,KOR,13.17387,12.244807,12.171237,12.491868,13.579093,13.204342,13.214577,14.01682,16.129997,15.049277,15.227703,16.603281,15.76459,15.104861,14.052814,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,79.39933,74.17141,79.915604,88.155579,98.244362,129.93208,146.17311,164.5195,158.55263,128.57507,171.18445,206.62457,207.31648,210.47493,227.06403
Chemicals,KOR,MEX,13.580999,12.623224,12.54738,12.87792,14.034048,13.646741,13.657318,14.486441,16.68194,15.629166,15.814466,17.17174,16.213202,15.372731,14.200479,1.1443785,1.1476954,1.1575364,1.1608534,1.1488516,1.1134658,1.0898064,1.0896139,1.0899717,1.0788509,1.0504293,1.0574073,1.0543656,1.0577514,1.0555218,1.1360517,1.1456172,1.1549488,1.160358,1.1532284,1.1047398,1.0853333,1.091527,1.0915545,1.0833927,1.0627338,1.0607793,1.0560722,1.0567604,1.0530306,.41458118,.47423968,.45577049,.38552159,.52301657,.71287936,.80151784,.85341036,1.1425385,.95345598,1.1625372,1.4627701,1.7358273,1.7032956,1.6243889
Chemicals,KOR,ROW,13.557345,12.601238,12.525527,12.855492,14.007616,13.621038,13.631597,14.459156,16.649874,15.595475,15.780376,17.138714,16.187138,15.357168,14.191899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.7551265,5.5874619,6.3126383,8.2254381,10.435354,11.045577,13.247498,16.921177,21.359426,20.607876,27.386677,34.852966,37.092327,36.895447,36.567001
Chemicals,KOR,RUS,13.656631,12.693521,12.617255,12.949636,14.118564,13.728924,13.739565,14.57368,16.784473,15.73689,15.923467,17.277342,16.296539,15.422493,14.227909,1,1.0744388,1.0832772,1,1,1.0825969,1,1.0455339,1.0454059,1.051231,1.0444385,1.0449791,1.0451925,1.0515795,1.0486255,1,1.0658897,1.0731705,1,1,1.073934,1,1.0449933,1.0442679,1.0474306,1.0428737,1.0445808,1.0448227,1.0507165,1.0485922,.51792341,.56588131,.7129935,1.0004829,1.2707427,1.6168605,1.6643448,1.5385002,1.8059607,1.4451127,1.9030014,2.4119408,2.413851,2.7543943,2.2083476
Chemicals,KOR,TUR,13.656552,12.693449,12.617184,12.949563,14.118477,13.72884,13.739481,14.573591,16.784367,15.736779,15.923355,17.277233,16.296453,15.422441,14.227881,1.0456605,1.0443944,1.0434271,1.035965,1.0463835,1.0460848,1.0462507,1.0513644,1.0452384,1.0434129,1.0459852,1.0453546,1,1.0076243,1,1.051976,1.0584681,1.0554609,1.0461411,1.0489724,1.0495366,1.048375,1.0528437,1.045869,1.0459448,1.0460848,1.0466655,1,1.0055759,1,.25434208,.27423707,.41272712,.47436741,.54243892,.68388885,.78714806,1.0810348,1.3795544,1.1019047,1.5101998,2.3657184,2.3263772,3.8554571,5.2194076
Chemicals,KOR,USA,13.611417,12.651497,12.575483,12.906764,14.068039,13.679794,13.690397,14.521527,16.723177,15.672491,15.858305,17.214211,16.246719,15.392744,14.211511,1.0294464,1.0287628,1.0296277,1.0299207,1.0299207,1.0306182,1.0303391,1.0310785,1.0304508,1.0300602,1.0290558,1.0288745,1.0294464,1.0069467,1.004101,1.0258477,1.0254989,1.0254152,1.0259174,1.0255686,1.024913,1.0241179,1.0237691,1.022416,1.0229183,1.0233089,1.0224301,1.0231555,1.0083555,1.0059004,2.7379217,2.8424997,2.5807397,2.5889134,3.3555398,4.6154833,4.6619263,5.2339897,6.4726381,4.8548207,7.3601437,9.8645601,10.694258,10.693691,12.578088
Chemicals,MEX,AUS,13.910487,13.546165,13.373789,13.427734,15.032248,16.149076,16.590275,18.192043,20.073622,16.144728,16.84552,16.694952,16.028608,16.77261,17.53241,1.0305835,1.0261879,1.0261332,1.0309116,1.0303867,1.027325,1.0243617,1.0270735,1.0248102,1.0270299,1.0280248,1.029676,1.0306418,1.0289762,1.0262535,1.0247008,1.0262315,1.0248102,1.0247773,1.0247992,1.0220219,1.0192554,1.0249413,1.0218687,1.0270627,1.0261551,1.0261112,1.0273123,1.0261112,1.0265268,.028081661,.061675571,.02855015,.028530248,.027871871,.040636566,.025181895,.023377299,.093285874,.039239656,.069145292,.19300944,.17927481,.24458387,.20767456
Chemicals,MEX,BRA,14.63265,14.243017,14.041016,14.09646,15.765543,17.01457,17.323978,19.0103,20.991148,16.719736,17.453257,17.33819,16.475992,17.307222,18.298115,1.1414874,1.1335671,1.1260258,1.1240051,1.0714563,1.0662724,1.0589836,1.0564338,1.0570953,1.0620025,1.066092,1.0623995,1.0648651,1.1112317,1.0611967,1.1448128,1.1388352,1.1308969,1.1295499,1.0649493,1.0566863,1.0584303,1.0624716,1.0510573,1.0581777,1.0530299,1.0588393,1.0571313,1.1211305,1.0527773,.27587578,.24979734,.2184698,.23693216,.31353122,.37569699,.34380946,1.0203772,1.2967017,1.082682,1.1596482,1.6039863,1.7686398,1.7501619,1.5083764
Chemicals,MEX,CAN,12.366132,12.055938,11.946917,11.997659,13.464087,14.298212,15.021243,16.442192,18.111483,14.915067,15.54587,15.319383,15.071873,15.629335,15.894943,1.0012035,1.0000343,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0010917,1.0001462,1,1,1,1,1,1,1,1,1,1,1,1,1,.059477262,.072035663,.085209496,.09076684,.10118735,.12748724,.16766399,.17830725,.1609446,.1268716,.16030644,.2655018,.21897255,.25214893,.27783364
Chemicals,MEX,CHN,16.021358,15.583052,15.324081,15.382407,17.175657,18.678896,18.734875,20.583792,22.755533,17.825466,18.621922,18.575123,17.336304,18.335272,19.770552,1.2070889,1.0749171,1.0758215,1.0770931,1.0778561,1.0776442,1.0748417,1.07609,1.0763443,1.0751573,1.0760192,1.0860939,1.0768812,1.076655,1.0725434,1.195799,1.07284,1.0717802,1.0755953,1.0754116,1.0773616,1.0722865,1.0746205,1.0770226,1.0720205,1.0736455,1.0749454,1.0760193,1.0797213,1.0732781,.052038264,.064815812,.14523526,.25209358,.27475575,.37792352,.36767897,.42236808,.38319904,.46157113,.58031225,.6974265,.53601134,.37434441,.26739004
Chemicals,MEX,EUC,13.177374,12.838746,12.696445,12.748871,14.287834,15.270462,15.845448,17.36138,19.142185,15.561002,16.228571,16.041962,15.574442,16.229893,16.755096,1.0085533,1.0173185,1.0054203,1.0054015,1.001068,1.0013776,1.0008175,1.0002089,1.0003415,1.0002329,1.0007199,1.0003901,1.0000175,1.0003601,1,1.0091512,1.0177243,1.0067015,1.0053575,1.0013025,1.0015813,1.0009782,1.0009079,1.0011058,1.0005797,1.0011408,1.0008295,1.001107,1.0009812,1,2.3113647,2.3412204,2.1716056,2.3646655,3.2405486,3.4903154,4.1993923,4.3655367,4.3441501,5.3494396,6.7573142,8.3512564,8.0977297,11.360721,10.721416
Chemicals,MEX,GBR,13.243224,12.902288,12.757286,12.809848,14.3547,15.349381,15.91235,17.435993,19.225849,15.613434,16.283987,16.100616,15.615236,16.278641,16.824917,1.004714,1.0124351,1.001052,1.0003772,1.0003474,1.000397,1.0004168,1,1,1,1.000268,1,1,1,1,1.0050018,1.0123557,1.0018559,1.0000794,1.0000099,1,1,1,1,1,1,1,1,1,1,.052660715,.069537513,.064526409,.057380281,.083063543,.097181015,.081347324,.083141632,.079015121,.08787258,.11757925,.17408606,.13891311,.31459001,.24166362
Chemicals,MEX,IDN,14.22397,13.84866,13.663425,13.718021,15.350563,16.524778,16.908768,18.547239,20.47191,16.394333,17.109333,16.974174,16.222813,17.004679,17.864796,1.0841753,1.231003,1.0645975,1.035507,1.0814466,1.052563,1.2422636,1.0448987,1.2355685,1,1.2326002,1.2321743,1.2337582,1.2075766,1.2355552,1.0800544,1.2276753,1.0600111,1.0400112,1.0753238,1.0470791,1.2391357,1.0470072,1.2324805,1,1.2188904,1.2346234,1.234091,1.2142051,1.2345835,.0053163851,.0064291232,.0097861793,.0054261158,.0066617741,.013241391,.0094056148,.016219286,.019102834,.0312666,.02723326,.012396758,.021007113,.033492025,.026598468
Chemicals,MEX,IND,16.051096,15.611747,15.351557,15.409944,17.205853,18.714535,18.765087,20.617485,22.793314,17.849144,18.646948,18.60161,17.354725,18.357286,19.802082,1.5634587,1.5126622,1.4535997,1.4181622,1.3968997,1.3728212,1.3474857,1.2924868,1.319157,1.2910551,1.0345728,1.2846338,1.2894391,1.2894391,1.2906015,1.5363108,1.5126622,1.4535997,1.4181622,1.3968997,1.3721596,1.3466423,1.2907857,1.3143777,1.2901903,1.2444052,1.2761571,1.2876956,1.2877098,1.2905023,.0218293,.0055120988,.012813336,.013894595,.0081737814,.018003235,.025547678,.060557798,.37492031,.084750019,.14918321,.12172541,.090280183,.086355813,.072419785
Chemicals,MEX,JPN,15.716004,15.2884,15.041957,15.099648,16.865595,18.312939,18.424643,20.237806,22.367573,17.582335,18.364952,18.303141,17.147135,18.109221,19.446787,1,1.0021869,1.0017768,1.0033486,1.001312,1.00082,1,1,1,1,1,1,1,1,1,1,1.0015581,1.0015855,1.0023782,1.0011754,1.0015172,1,1,1,1,1,1,1,1,1,.10982689,.12542064,.087650336,.10611957,.094955981,.068208121,.083956867,.17537311,.23797324,.18327454,.27910849,.22448708,.22438534,.19224694,.21171387
Chemicals,MEX,KOR,14.174739,13.801154,13.617938,13.672433,15.300572,16.465775,16.858749,18.491457,20.409359,16.355133,17.067902,16.930323,16.192314,16.968233,17.812595,1.0711689,1.0726103,1.0725045,1.0722797,1.070164,1.0663178,1.0695027,1.0650938,1.071407,1.0665218,1.0689701,1.0663291,1.0698768,1.0666351,1.0667938,1.0726895,1.0718036,1.0705341,1.0717903,1.0686432,1.0703756,1.0744483,1.0633935,1.0767889,1.0698881,1.071781,1.0703981,1.072359,1.0702168,1.069208,.047449052,.049942113,.061001599,.045589495,.04139464,.031338576,.031393308,.036899362,.047102209,.026337467,.038596418,.03983042,.041259479,.043838061,.052234732
Chemicals,MEX,MEX,13.932448,13.567356,13.394079,13.448071,15.054547,16.175396,16.612587,18.216927,20.101524,16.162214,16.864002,16.714514,16.042213,16.788868,17.555696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52.737759,54.199455,53.869186,51.670002,58.942024,68.177444,71.264145,76.764854,88.076958,55.912731,64.006859,68.809853,63.528149,71.9076,71.854378
Chemicals,MEX,ROW,13.619249,13.265134,13.104706,13.158048,14.736521,15.800036,16.294384,17.862051,19.703598,15.912835,16.60043,16.435543,15.848185,16.557009,17.223614,1.0015351,1.0024048,1.0009528,1.0006568,1.0005926,1.0005165,1.0006127,1.00056,1.0006131,1.0006453,1.0004778,1.000494,1.0005991,1.0005,1.0004961,1.002035,1.0023628,1.0009499,1.0008466,1.0007592,1.0007806,1.0007702,1.0007371,1.0007894,1.0006986,1.0007948,1.0007646,1.0009058,1.0007974,1.0007018,1.7453016,1.7017819,1.5864477,1.6319213,2.2793136,2.5464089,3.0464394,4.3026156,5.4437242,5.4442763,6.4495754,7.7102957,8.208498,7.3209515,7.0083261
Chemicals,MEX,RUS,16.124235,15.682323,15.419132,15.477671,17.280119,18.802191,18.839396,20.700357,22.88624,17.907379,18.708498,18.666756,17.400036,18.41143,19.879631,1,1.0719166,1.0698,1,1,1.07075,1,1.0469167,1.0435833,1.04468,1,1.04132,1.0394601,1.0455,1.0442715,1,1.0722166,1.0715333,1,1,1.0735166,1,1.0465833,1.04345,1.04324,1,1.0394601,1.0387,1.0422715,1.0415143,.012065943,.006450396,.0097889146,.0067798132,.004006126,.003953252,.0058655748,.0048262179,.016212294,.015588528,.012440169,.012556567,.017106401,.019741617,.0048723258
Chemicals,MEX,TUR,16.124235,15.682323,15.419132,15.477671,17.280119,18.802191,18.839396,20.700357,22.88624,17.907379,18.708498,18.666756,17.400036,18.41143,19.879631,1.0395714,1.0414572,1.0387429,1.03578,1.0532333,1.0083833,1.0190715,1.0098429,1.0178857,1.0082142,1.0113143,1.0075667,1,1.0096142,1,1.0500667,1.04258,1.0379,1.03518,1.0453833,1.0104166,1.0202143,1.0168285,1.0188143,1.0104715,1.0221714,1.01885,1,1.0221286,1,.010414978,.008156782,.02101896,.03732302,.01419182,.018744675,.013070423,.025455035,.03209357,.028212728,.071023814,.11166938,.11056425,.15792945,.13176967
Chemicals,MEX,USA,15.775287,15.345605,15.096729,15.154544,16.925793,18.383986,18.484871,20.304977,22.442892,17.629536,18.414841,18.355944,17.183861,18.153107,19.509644,1.0010594,1.0007842,1.0003164,1.0005229,1,1,1,1,1,1,1,1,1,1,1,1.0003439,1.0002201,1.0000825,1,1,1,1,1,1,1,1,1,1,1,1,4.1748886,4.064189,4.3088422,4.2001729,5.5956326,6.7920728,8.0556898,8.7269878,9.4421225,7.8951359,9.699893,11.515636,11.429745,12.017351,13.538895
Chemicals,ROW,AUS,1.3567007,1.3610049,1.3504982,1.4048749,1.4046974,1.4270858,1.6342722,1.7027189,2.1130085,1.7346467,1.7217246,1.925519,2.1047602,2.0446551,2.0275607,1.0014334,1.0014449,1.001451,1.0014626,1.001415,1.0014467,1.0014406,1.0014189,1.0014418,1.001353,1.0013525,1.0014015,1.001351,1.0013818,1.0013316,1.0013467,1.0013833,1.001354,1.0013772,1.0013655,1.0013595,1.0013387,1.0012871,1.0012454,1.0012568,1.001261,1.0013113,1.0013479,1.001296,1.0013552,5.0255556,5.0059166,5.2325892,5.9105821,7.1864395,9.4432745,10.05762,11.9292,13.659132,11.189991,15.032491,19.074717,17.664555,17.703466,18.859917
Chemicals,ROW,BRA,1.4286908,1.4351183,1.4231405,1.4911144,1.4910026,1.5194297,1.7790382,1.8625673,2.3715513,1.8978636,1.8795601,2.1295409,2.3534791,2.2787538,2.2573113,1.0071772,1.0068365,1.0064811,1.0061988,1.0056682,1.0056864,1.0054991,1.0055288,1.0054625,1.0056727,1.0058478,1.0058227,1.005742,1.0057709,1.0057763,1.0073956,1.0073243,1.0068109,1.0062628,1.0058737,1.0055904,1.0057786,1.0057466,1.0056468,1.0060024,1.0061684,1.0060176,1.0059894,1.0060077,1.006016,9.7805958,11.373201,10.604499,13.228498,16.596762,16.610682,17.313192,23.670805,38.064484,23.003775,29.422146,37.894779,37.310513,38.994751,43.059704
Chemicals,ROW,CAN,1.3538316,1.3579522,1.3474529,1.4010807,1.4008927,1.4229203,1.6271806,1.694926,2.1000285,1.7269622,1.7144736,1.9160283,2.0928156,2.0334895,2.0166392,1.0013022,1.0012909,1.0014567,1.0014489,1.0012523,1.0013069,1.0013304,1.0011165,1.0010908,1.0010928,1.0007466,1.0007007,1.0007074,1.0006785,1.000773,1.0011402,1.0011196,1.0011739,1.0013942,1.0011387,1.001222,1.0012647,1.0010655,1.0010195,1.0010226,1.0007765,1.0007054,1.000677,1.0005955,1.000598,.72079581,.7377184,.85449886,1.0484728,1.1182218,1.7951177,2.1816974,8.5753155,6.2255673,7.3977847,4.0505176,3.7775126,3.5165737,3.423121,3.3213832
Chemicals,ROW,CHN,4.2720399,4.3225279,4.2318454,4.7536521,4.7529144,4.9716201,6.965199,7.6041913,11.507177,7.8700919,7.7272282,9.6410007,11.359945,10.786759,10.622074,1.0673351,1.0405213,1.0363544,1.0340807,1.0362693,1.0327035,1.0277003,1.0277854,1.0310107,1.0297637,1.0298088,1.0273197,1.0321876,1.0277904,1.0108929,1.0628177,1.0363795,1.028136,1.0308304,1.030004,1.0283815,1.0255618,1.0261377,1.0260576,1.0260776,1.0258223,1.0241395,1.0260676,1.0260776,1.0122901,26.612719,28.273859,32.95903,41.436604,52.580627,62.683968,71.841293,82.791466,85.943039,77.060905,109.15466,139.94084,133.3914,141.16547,140.18221
Chemicals,ROW,EUC,1.3716816,1.3763959,1.3655667,1.4227067,1.4225403,1.446147,1.6639744,1.7355276,2.1659541,1.768234,1.7542622,1.96754,2.1558673,2.0927827,2.0748062,1.0014791,1.0015874,1.0015649,1.0015615,1.0015568,1.0015209,1.001501,1.0013763,1.0013758,1.001349,1.0014929,1.0015084,1.0014987,1.0014687,1.0014601,1.0015546,1.0016422,1.0016203,1.0015928,1.0015943,1.0015384,1.0015646,1.0013527,1.0013789,1.0013219,1.0014492,1.0014614,1.0014682,1.0014251,1.0014429,93.167007,115.1278,102.06999,121.63235,145.96635,186.211,211.06407,273.81235,303.77124,237.97661,293.4505,370.71445,345.95081,377.68668,367.09503
Chemicals,ROW,GBR,1.2375422,1.2408576,1.2340932,1.2712437,1.2711618,1.2866154,1.4283863,1.4744219,1.7533383,1.4945831,1.4849851,1.6225102,1.7449249,1.7040073,1.692302,1.0008737,1.0009575,1.0009754,1.0009718,1.0009768,1.0009772,1.0009736,1.000899,1.0008869,1.0008837,1.0009739,1.0009736,1.0009772,1.0009704,1.0009636,1.0009079,1.0009786,1.000985,1.0009804,1.0010076,1.0009965,1.0010121,1.0008819,1.0008873,1.0008562,1.0009575,1.0009586,1.000949,1.0009362,1.0009387,4.7174754,4.6601024,5.2045231,8.9117975,13.195254,14.467488,16.748903,20.089291,11.971622,11.458382,12.271491,16.293356,17.853119,17.521351,8.9285927
Chemicals,ROW,IDN,1.5910217,1.5999613,1.5834883,1.6773652,1.6772174,1.7165037,2.075079,2.1903169,2.8930273,2.2387869,2.2133794,2.5583351,2.8676026,2.7644262,2.7348082,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.760664,8.7350836,7.9707642,11.307997,16.496885,16.612724,19.833384,22.743603,27.982044,20.328239,27.381208,35.987373,38.883026,39.48661,41.900585
Chemicals,ROW,IND,1.5578492,1.566572,1.5511709,1.6403741,1.6402576,1.6776841,2.0185411,2.127599,2.7944746,2.1726506,2.1480393,2.4747815,2.768625,2.6706746,2.6425152,1.0195751,1.0195898,1.0273249,1.0144036,1.012821,1.0167785,1.0130624,1.0053084,1.0051334,1.0175506,1.0172219,1.0174539,1.005427,1.005445,1.005466,1.0194125,1.0193902,1.0272522,1.0143117,1.0127465,1.0205451,1.0071241,1.0052878,1.0049577,1.0175995,1.0172801,1.0171843,1.005471,1.0054669,1.0055269,13.841439,13.777305,16.579933,15.461967,21.727386,31.031443,29.932018,33.465137,44.802891,38.899578,45.044506,51.048687,53.364525,57.637234,59.624195
Chemicals,ROW,JPN,2.8475039,2.8736079,2.8211615,3.1107671,3.1101563,3.2307327,4.3360558,4.6944227,6.8677444,4.85045,4.7750974,5.8459916,6.8002415,6.48137,6.3901033,1.0007678,1.0014104,1.000879,1.003583,1.0052993,1.005903,1.0052855,1.005113,1.0051798,1.0051854,1.0050657,1.0052493,1.0052799,1.0019083,1.005355,1.0014744,1.0021225,1.0010432,1.0010626,1.0058502,1.0061812,1.0053773,1.0052688,1.005177,1.0052242,1.0052966,1.0059754,1.0060699,1.0061256,1.0054914,9.5771952,8.9547396,8.1805401,9.0987635,10.860906,12.649291,14.016864,13.971526,17.531435,12.864747,16.83721,22.802429,23.40218,25.539549,28.031628
Chemicals,ROW,KOR,2.533062,2.5563526,2.5136759,2.7573974,2.7570224,2.8590515,3.7900276,4.0890484,5.9131112,4.2145257,4.1483955,5.0435929,5.8464994,5.5786662,5.5017667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.2841225,6.7106886,6.69455,7.4757509,9.6604929,11.366137,12.948977,13.095353,17.588053,14.61455,19.24379,25.683996,28.234295,29.008074,26.444202
Chemicals,ROW,MEX,2.0903463,2.1067979,2.0763867,2.2494903,2.2492144,2.3216424,2.9828155,3.1953709,4.49125,3.2848909,3.2381079,3.8743351,4.4446106,4.2543464,4.1997347,1.0176795,1.0159168,1.0181763,1.0189308,1.0160564,1.0118669,1.0084276,1.0090034,1.0085517,1.007179,1.0044377,1.004585,1.0044688,1.0068929,1.0043389,1.017053,1.0148952,1.0175897,1.0179187,1.0144182,1.0102345,1.0084063,1.008319,1.0081465,1.0065975,1.0046045,1.0044881,1.0044067,1.0064793,1.0038522,2.0450184,2.3328762,2.473124,2.424679,2.9020925,3.2388039,3.4426408,3.9556577,5.5854945,4.8519568,5.3575644,6.1916513,6.1815281,5.6015368,4.9422107
